Text,Label,Label_Cat,Label_Politics
"UKIP MEP attacked German 'empire'
 
 A UK Independence Party MEP suggested Germany saw the EU as an 'empire' and was cheaper than using tanks, a new documentary has revealed. Mike Nattrass, UKIP's deputy leader, made the comments to an audience at a meeting during last September's Hartlepool by-election campaign. But challenged on the remark, he denied accusing Germany of using the EU as cover for a ""4th German Reich"". He says he was not ""German-bashing"" but saying peace was the EU's founding aim. The meeting was shown in a BBC 3 film on ex-UKIP MEP Robert Kilroy-Silk. The former chat show host quit the party earlier this month, calling it a joke.
 
 The documentary showed Mr Nattrass, apparently talking about the EU, telling the meeting: ""The Germans are the big losers here but they don't care because to them the project is worthwhile. ""It's like an empire for them spreading in all directions away from Germany into Hungary, into what they call the Sudetenland - Czechoslovakia, places like that. ""So it's cheaper for them to do it this way than roll the tanks in."" On Tuesday, he told the BBC News website he did not think the comments were offensive and worked happily with MEPs of different nationalities in the European Parliament. He argued that peace was the only reason for having the ""outdated"" EU as there was no economic justification. Pointing to Germany's trade interests as a country in the centre of Europe, Mr Nattrass said: ""The fact is that the EU benefits Germany but it does not benefit Britain. ""I'm not at all German-bashing. It's the truth."" A UKIP spokesman said: ""Mike has some passionate beliefs and sometimes uses excessively colourful language with which to express them.""
 
 The documentary showed some of the tensions between Mr Kilroy-Silk and his fellow MEPs after UKIP took third place in last year's European elections. He denied wanting to be leader until October 2004, when he told BBC One's Breakfast with Frost programme he aspired to the job. Asked by the documentary makers why he had lied about his leadership ambitions, Mr Kilroy-Silk said: ""There was one thing I said that I shouldn't have said at the time. ""I was trying to be helpful to the party and it was the wrong thing to do, I should have told the truth."" The film also included footage of a row between Mr Kilroy-Silk, MEP Nigel Farage and party leader Roger Knapman about rumours that he was about to resign the UKIP whip in the European Parliament. Mr Kilroy-Silk told them he had not left the UKIP group - a move he announced shortly after the meeting. He told Mr Farage: ""Don't tell lies Nigel, now you've told too many. Most of the trouble had been caused by you."" UKIP officials claim it was in fact Mr Kilroy-Silk, not Mr Farage, who briefed newspapers he was leaving the group of MEPs.
 
 Later in unguarded, off-air comments in a television studio, Mr Kilroy-Silk was heard saying he was irritated by ""defending some of these right-wing fascist nutters"". Mr Kilroy-Silk separately said he had argued against UKIP working with such groups which believed homosexuality was a sin. A UKIP spokesman said there were more than 40 MEPs in the same group in the European Parliament. They were from a broad spectrum - some right-wing, some left-wing - but with a shared belief in the ""unfeasibility of the EU as it is now"". He did not defend other groups' religious beliefs but argued it was their right to hold such views - just as Mr Kilroy-Silk had a right to criticise Arab states. London UKIP MEP Gerard Batten said: ""Robert has made a variety of comments about UKIP and its MEPs. ""There are of course two sides to every story. What Robert does not say is that he was offered several positions which would have given him effective control of the party, but not the title of leader."" Mr Kilroy-Silk is to launch his own parry, Veritas, in Westminster on Wednesday.
",0,Politics,1
"Blair looks to election campaign
 
 Tony Blair's big speech will be looked back on as the performance that kicked off the election campaign.
 
 That poll may still be about 16 weeks away, but there can be little doubt left that the campaign is now in full swing. The prime minister used his speech to a selected audience in the south east to set out his broad brush election manifesto. There was a detailed account of the government's past record, with a major emphasis on the economy and public services. There was an attempt to draw the line under the gossip surrounding his rift with Chancellor Gordon Brown. And there was an insistence on the importance of the party continuing to operate as unremittingly ""New"" Labour - although that may continue to irritate his chancellor.
 
 There was little in terms of concrete proposals or what might form manifesto pledges, although the prime minister talked about a ""New Labour manifesto that will be aimed at all sections of society"". His was more a speech designed to remind people, and some in his own party, precisely what New Labour stood for, and to leave them in no doubt there would not be any shrinking away from that approach. And, for some, that means showing that New Labour actually does stand for something - that it is, as he said, more than ""an electoral device"".
 
 To that end he set out a broad programme aimed to appeal to both middle England voters who switched to the party in 1997 and stuck with it, possibly through some gritted teeth, in 2001, and to more traditional lower income old Labour supporters. In a key section, he declared: ""In our third term we can achieve an unprecedented widening of opportunity and prosperity. ""For the first time ever a whole generation growing up with unbroken economic stability. Every family - not just the fortunate few - knowing their children will have an inheritance at adulthood. ""Every pupil in every secondary school guaranteed a place in university or a quality apprenticeship. Every adult - including those who missed out at school - able to get the skills then need to advance. ""Home ownership extended to its highest ever level and to families who have never before been able to afford it. ""The highest ever level of employment with everyone in work guaranteed a decent wage and decent conditions"".
 
 Under what is to be the general election slogan ""Britain is working"", the prime minister time and again insisted the future direction would be unremittingly New Labour. That might get under the skin of Mr Brown, but he also heaped praise on him as the most successful post-war chancellor Britain has had. Probably the greatest ideological divide between the two men, in so far as there is one, is about the degree of private finance allowed into the public services.
 
 An unremittingly ""New"" Labour manifesto, as the prime minister is happy to make plain, will stress the importance of that - the belief patients and parents, for example, want a choice of good services before they start worrying about who has provided them. The chancellor is said to be far more sceptical about private finance, although there is no suggestion he opposes it in principle. With an election looming the next big speech from Gordon Brown will be closely examined for any signs of divisions and, in particular, the use of that little three letter word. But for now, all eyes have been focused on the next general election. And for many in Westminster, Mr Blair's performance has only succeeded in hardening the belief that will be on 5 May.
",0,Politics,1
"Manchester wins Labour conference
 
 The Labour Party will hold its 2006 autumn conference in Manchester and not Blackpool, it has been confirmed.
 
 The much trailed decision was ratified by Labour's ruling National Executive Committee in a break with the traditional choice of a seaside venue. It will be the first time since 1917 that the party has chosen Manchester to host the annual event. Blackpool will get the much smaller February spring conference instead in what will be seen as a placatory move.
 
 For years the main political parties have rotated between Blackpool, Bournemouth and Brighton. And the news the much larger annual conference is not to gather in Blackpool will be seen as a blow in the coastal resort. In 1998 the party said it would not return to Blackpool but did so in 2002. The following year Bournemouth hosted the event before the party signed a two year deal for Brighton to host the autumn conference.
 
 Colin Asplin, Blackpool Hotel Association said: ""We have tried very hard to make sure they come back to Blackpool. ""Obviously we have failed in that. I just hope Manchester can handle the crowds. ""It amazes me that the Labour Party, which is a working class party, doesn't want to come to the main working class resort in the country."" The exact cost to Blackpool in terms of lost revenue for hotel accommodation is not yet known but it is thought that block bookings will be taken at the major Manchester hotels after the official announcement.
",0,Politics,1
"Cherie accused of attacking Bush
 
 Cherie Blair has been accused of criticising George W Bush's policies in a private address she gave during a United States lecture tour.
 
 The prime minister's wife is said to have praised the Supreme Court for overruling the White House on the legal rights of Guantanamo Bay detainees. The Tories said she broke a convention that British political figures do not act in a partisan way when abroad. But Downing Street said she was speaking in her capacity as a lawyer. It said she was not expressing political opinions. Mrs Blair's remarks are said to have been made in a speech to law students in Massachusetts. She said the decision by the US Supreme Court to give legal protection to two Britons held at Guantanamo Bay was a significant victory for human rights and the international rule of law. She also described the US legal code as an outdated grandfather clock and welcomed a decision to throw out a law backed by Mr Bush relating to sodomy in Texas.
 
 BBC news correspondent Gary O'Donoghue said Mrs Blair was likely to face further calls for restraint, since the US election is imminent. ""There have been some objections from people reasonably close to the Bush administration about her making these comments in their backyard just two days before a presidential election,"" he said. ""Conservatives here too have made their feelings clear. ""Cherie Booth has always regarded herself as having an independent career. She has continued to practise as a major human rights lawyer in the courts. ""It's not unusual for her to make these sorts of criticisms clear but it can be embarrassing.""
",0,Politics,1
"Talks held on Gibraltar's future
 
 Two days of talks on the future of Gibraltar begin at Jack Straw's country residence later on Wednesday.
 
 Officials at the two-day summit at the foreign secretary's official Kent house, Chevening, will plan a new forum on the Rock's future. In October, Mr Straw and his Spanish counterpart Miguel Moratinos agreed to establish a body that would give Gibraltarians a voice in their future. Most Gibraltarians said in a referendum they wanted to remain British.
 
 Gibraltar's Chief Minister Peter Caruana will represent the British citizens living on the Rock, while Britain's Europe Director Dominick Chilcott will represent the UK. Madrid is being represented by Spain's director general for Europe, Jose Maria Pons. The initiative follows Spain's socialist government's decision to put its long-standing sovereignty ambitions on hold. Gibraltarians rejected plans for the Rock's sovereignty to be shared between Britain and Spain in a referendum organised by Gibraltar government.
",0,Politics,1
"Wales 'must learn health lessons'
 
 The new health minister for Wales says there are lessons to learn from England in tackling waiting lists.
 
 Dr Brian Gibbons, on his first full day in the job after Jane Hutt was sacked, admitted ""big challenges"" but insisted the ""essentials"" were in place. But both Plaid Cymru and the Liberal Democrats said Dr Gibbons needed to change policy. Meanwhile Ms Hutt defended her record, saying waiting times and lists were ""only 10% of the health agenda. Dr Gibbons, who was a GP in Blaengwynfi, in the Upper Afan Valley, before becoming AM for Aberavon, said NHS staff wanted a period of consolidation after ""tremendous change and reform"". One of the biggest problems which had faced Ms Hutt during her five-and-a-half years as the assembly's first health minister was the length of waiting lists in Wales.
 
 In November the British Medical Association said NHS staff were ""weeping with despair"" as figures showed 311,000 people were waiting for treatment in Wales, up by 2,400 on the previous month. In the same month lists in England were at their lowest for 17 years, with 856,600 people waiting for treatment. Dr Gibbons told Radio Wales: ""There is no doubt that, in managing waiting lists, England has done a lot of very very useful work, and we do need to learn from that.""
 
 But he said the NHS in Wales also needed to create a healthier population rather than respond only to ill health, and a balanced view of priorities was important. ""We do need a consistent across-the-board approach, recognising the patients' experience of how they use the service is going to be, at the end of the day, the main test of how the service is working."" He said NHS staff wanted a period of consolidation after ""tremendous change and reform"". Later, Dr Gibbons praised the work of Ms Hutt, saying he ""agreed with everything she's done"" to change the health service in Wales. Dr Gibbons said he accepted there was a problem, but his job now was to build on the foundations put in place by his predecessor. He also acknowledged that until the waiting list issue was sorted out, the rest of the assembly government's health policy would be overshadowed.
 
 Opposition members and some Labour MPs had long called for Ms Hutt's removal after sustained criticism over extended hospital waiting times. First Minister Rhodri Morgan told BBC Wales he had agreed with Ms Hutt in 2003 that she would not be health minister in the run-up to the 2007 elections. ""She's been doing the job for five years and eight months and, apart from Nye Bevan himself, (architect of the NHS), I don't think anybody has ever done the job for so long."" Mr Morgan said he had only told Ms Hutt of the reshuffle on Monday morning, and said the NHS in Wales was Dr Gibbons' ""baby"" now. In response to Dr Gibbons' comments, Ieuan Wyn Jones, leader of the Plaid Cymru group in the assembly, said: ""It is apparent that this reshuffle by the first minister was just changing the deckchairs on a sinking Titanic."" Kisrty Williams, for the Lib Dems, added: ""If the underlying policy is going to continue, then changing the minister will serve no purpose, other than to deflect flak from Labour's MPs,"" she said. Meanwhile Ms Hutt said she hoped ""that the people of Wales would benefit from my investment of the past five years and eight months"" Asked about waiting lists, she said that waiting times and lists were ""only 10% of the health agenda"" and that the Welsh Assembly Government had ""turned the corner"" on the issue.
",0,Politics,1
"UK 'needs true immigration data'
 
 A former Home Office minister has called for an independent body to be set up to monitor UK immigration.
 
 Barbara Roche said an organisation should monitor and publish figures and be independent of government. She said this would counter ""so-called independent"" groups like Migration Watch, which she described as an anti-immigration body posing as independent. Migration Watch says it is not against all immigration and the government already publishes accurate figures. Sir Andrew Green, chairman of the organisation, says there is no need for an independent body because Office of National Statistics data are accurate. He says he opposes large-scale immigration ""both on the grounds of overcrowding and culture"".
 
 He said: ""For example, over the next 20 years one household in three will be due to immigration. ""We are already more overcrowded than India and we are four times more overcrowded than France."" Ms Roche, Labour MP for Hornsey and Wood Green, believes legal migration is something we should welcome. She said her proposals mean ""we wouldn't have so-called independent experts, like Migration Watch, who come into this debate from an anti-immigration point of view."" She went on: ""What I would like to see is there being a body which actually looked at the figures, published them, and was independent of government. ""I think that would go a long way to allaying some of the fears that are sometimes whipped up during this debate.""
",0,Politics,1
"Abortion not a poll issue - Blair
 
 Tony Blair does not believe abortion should be an election issue, arguing it is a matter for individual conscience.
 
 The prime minister's spokesman set out Mr Blair's view after the top Catholic in England and Wales backed Michael Howard's stance on abortions. The Tory leader supports a reduction in the legal limit from 24 weeks to 20 and has said current rules are ""tantamount to abortion on demand"". The prime minister has made it clear he has no plans to the change the law.
 
 Mr Blair's spokesman said: ""The Catholic church has a well-known position on this issue and it was one of many issues the Cardinal mentioned and therefore it should be seen in that context."" His words came as Cardinal Cormac Murphy O'Connor, the Archbishop of Westminster, backed Mr Howard's stance and distanced himself from Labour. In a statement, he said abortion was a ""very key issue"", saying: ""The policy supported by Mr Howard is one that we would commend, on the way to a full abandonment of abortion.""
 
 Cardinal O'Connor claimed Labour had ""developed"" the notion that it was the natural party of Catholics, but he said: ""We are not going to suggest people support one particular party."" The Family Planning Association says a reduction would particularly affect young women who often seek help later. More than 180,000 women in England and Wales had terminations last year, of which fewer than 1% were carried out between 22 and 24 weeks.
 
 In the Cosmopolitan interview Mr Howard said: ""I believe abortion should be available to everyone, but the law should be changed. ""In the past I voted for a restriction to 22 weeks and I would be prepared to go down to 20."" All three main parties say the issue is one for each MP's conscience, rather than one where there is a party-wide policy. Mr Howard stressed his views were his personal views. Shadow home secretary David Davis said he understood Mr Howard had been signalling that a Conservative government would allow a Commons vote on the issue. Mr Blair and Liberal Democrat leader Charles Kennedy also gave their views during interviews, conducted as part of the magazine's ""High Heeled Vote"" campaign.
 
 Mr Blair, who last year denied he planned to join his wife and four children in the Catholic faith despite regularly taking communion, said abortion was a ""difficult issue"". ""However much I dislike the idea of abortion, you should not criminalise a woman who, in very difficult circumstances, makes that choice. ""Obviously there is a time beyond which you can't have an abortion, and we have no plans to change that although the debate will continue."" Mr Kennedy said he had previously voted for a 22-week limit but medical advances mean ""I don't know what I would do now"". The Roman Catholic Archbishop of Cardiff, the Most Reverend Peter Smith, told BBC Radio 4's Today programme that the church merely wanted people to ""reflect on issues in light of the gospel"" before voting. Anne Weyman, chief executive of the Family Planning Association, asked: ""What is the benefit to women, or to the potential child, of forcing a woman to have a baby?"" Anti-abortion group the Pro-Life Alliance ""congratulated"" Mr Howard on his new stance, but said it did not go far enough.
",0,Politics,1
"Tory candidate quits over remark
 
 A Conservative election challenger is quitting after being quoted as wanting a ""period of creative destruction in the public services"".
 
 Danny Kruger, who also works in the Tory research unit, had been due to take on Tony Blair in Sedgefield. He says his remark last week was misrepresented but he will not contest the election for fear of damaging the Conservative cause. Tory leader Michael Howard accepted his decision ""with regret"". Mr Kruger was quoted in the Guardian newspaper saying: ""We plan to introduce a period of creative destruction in the public services.""
 
 In a statement, the party said the comment had been taken out of context. ""He fully supports the party's policies on, and approach to, the public services,"" said the statement. ""However, in order to avoid any further misrepresentation of his views and any damage to the Party, he has decided not to stand in the Sedgefield constituency at the next election."" Mr Kruger is continuing in his job at the Tory campaign headquarters. Labour election coordinator Alan Milburn claimed Mr Kruger had exposed the Tory agenda for Â£35bn of cuts to public services. Mr Milburn said: ""He is not some unknown hopeful fighting an unwinnable seat. He is a man who has worked at the heart of Conservative policy development... ""His claim that the Tories were planning 'a period of creative destruction in the public services' is not a rogue claim. ""It is the authentic and shocking voice of the Conservative Party. It reveals the true picture of what they would do.""
",0,Politics,1
"Howard and Blair tax pledge clash
 
 Tony Blair has said voters will have to wait for Labour's manifesto to see if the party has plans to increase tax.
 
 The premier was responding to a challenge from Tory leader Michael Howard who said Labour would raise taxes in its post-election Budget. Mr Blair derided Tory claims they could cut Â£35bn in ""wasteful spending"" saying the party had got its sums wrong. The two political leaders clashed just days after the opening salvoes of the pre-election period. Mr Howard told MPs that ""every independent expert"" from the International Monetary Fund to the Institute of Fiscal Studies had suggested the ""government was spending more than it is raising and a Labour chancellor would have to put up taxes"". Mr Blair replied: ""I think they are wrong for this very simple reason: that the Treasury forecasts on the economy have been proven right."" The Tories on Monday highlighted their plans for tax cuts worth Â£4bn, although the specific taxes to be cut have not been announced.
 
 They also spelled out their plans for reduced government borrowing and more spending on key services. Labour and the Liberal Democrats have said the party's sums do not add up and claim it would cut frontline services. But Mr Howard said voters faced a clear choice at the next election between more waste and more tax under Labour and Tory value for money and lower taxes. The Liberal Democrats have also launched their pre-election platform, with leader Charles Kennedy saying his party was the ""authentic opposition"", particularly on the Iraq war, council tax and university tuition fees. Labour hit back at the Tory proposals even before their publication with election coordinator Alan Milburn accusing Mr Howard of producing a ""fraudulent prospectus"".
",0,Politics,1
"UK heading wrong way, says Howard
 
 Tony Blair has had the chance to tackle the problems facing Britain and has failed, Michael Howard has said.
 
 ""Britain is heading in the wrong direction"", the Conservative leader said in his New Year message. Mr Blair's government was a ""bossy, interfering government that takes decisions that should be made by individuals,"" he added. But Labour's campaign spokesman Fraser Kemp responded: ""Britain is working, don't let the Tories wreck it again"". Mr Howard also paid tribute to the nation's character for its generous response to the Asian quake disaster. The catastrophe was overshadowing the hopes for the future at this usually positive time of the year, Mr Howard said.
 
 ""We watched the scenes of destruction with a sense of disbelief. The scale, the speed, the ferocity of what happened on Boxing Day is difficult to grasp. ""Yet Britain's response has shone a light on our nation's character. The last week has shown that the warm, caring heart of Britain beats as strong as ever."" He went on to reflect on the values that ""most Britons hold dear"". Looking ahead to the coming general election, he pledged to ""turn these beliefs into reality"" and set out the choices he says are facing Britain. ""How much tax do people want to pay? Who will give taxpayers value for money, the clean hospitals and good, disciplined schools they want? ""Who can be trusted to get a grip on the disorder on our streets and the chaos in our immigration system?""
 
 Mr Blair has failed to tackle these problems, he claimed, saying he has the ""wrong solution"" to them.
 
 ""The result is big government and higher taxes eroding incentives, undermining enterprise and denying people choice. ""Worst of all, it is a government that has wasted people's money and failed to tackle the problems families face today."" The Tories, he said, can cut crime and improve public services without asking people to pay more taxes. ""We can have progress without losing what makes Britain great - its tolerance, the respect for the rule of law, the ability of everyone to fulfil their potential. ""We simply need to change direction. The election will give Britain the chance to change."" This is the record Mr Blair will have to defend in the coming months, he said, urging voters to hold him to account.
 
 But Labour spokesman Mr Kemp said: ""It would be more appropriate for this message to come out on 1 April, not 1 January."" ""Let us never forget that when Michael Howard was in government Britain suffered mass unemployment, 15% interest rates, record home repossessions, and the introduction of the poll tax. ""With Labour Britain is working. Rather than alluding to false promises Michael Howard should be starting 2005 with an apology to the British people for the misery that the government, of which he was a member, inflicted upon the country.
",0,Politics,1
"Tory expert denies defeat warning
 
 The Conservatives' campaign director has denied a report claiming he warned Michael Howard the party could not win the next general election.
 
 The Times on Monday said Australian Lynton Crosby told the party leader to focus on trying to increase the Tories' Commons presence by 25 to 30 seats. But Mr Crosby said in a statement: ""I have never had any such conversation... and I do not hold that view."" Mr Howard later added there was not ""one iota"" of truth in the report. The strategist helped Australia's PM, John Howard, win four elections. Mr Howard appointed Mr Crosby as his elections chief last October. Mr Crosby's statement said: ""The Conservative Party has been making an impact on the issues of lower tax and controlled immigration over the past week."" It added: ""The Labour Party will be wanting to do all they can to distract attention away from the issues that really matter to people.""
",0,Politics,1
"Regiments' group in poll move
 
 A regiments' campaign group is to target nine marginal Labour seats at the General Election.
 
 Save the Scottish Regiments will also field a candidate against Armed Forces Minister Adam Ingram in East Kilbride. The group, which is unhappy at defence merger plans, is endorsing opposition candidates in nine seats. The marginals are Aberdeen South, Dumfriesshire, Dundee East and West, South West Edinburgh, Ochil, Stirling, East Renfrewshire and Western Isles. The campaigners unveiled a huge poster featuring Black Watch soldiers fighting the war in Iraq before they announced their election plans.
 
 Former Scots Guardsman Allan Hendry will challenge Mr Ingram. The group said it is well organised, with 350 volunteers, and will be announcing at least one other candidate later. It added that it can only be stopped from inflicting serious damage on Labour if the government reverses its plan to merge the six Scottish regiments.
 
 Scotland's only Conservative MP Peter Duncan said the Save the Scottish Regiments had done a ""superb job"" in fighting against defence cuts. He added: ""Their actions have reflected the pride that most people in this country have in our troops, and have shown a steely determination to make Labour pay for their betrayal. ""I have been honoured to speak at their rallies throughout Scotland."" Scottish National Party leader Alex Salmond said it had received a ""big boost"" from the campaign's decision to endorse SNP candidates in four marginal seats.
 
 ""Labour's arrogance has been their undoing. In trying to get rid of Scotland's historic regiments, Labour MPs will end up being scrapped themselves,"" he said. However, Labour MP George Foulkes said the campaigners would not make any difference to the outcome of the election and would not win the argument. ""A serving soldier knows that what Labour is proposing is right,"" he said. As well as their election move, Save the Scottish Regiments will join other campaigners at a rally in London in the spring. Defence Secretary Geoff Hoon announced last year that Scotland's regiments would be combined into a single unit. The move was part of overall Army reforms.
",0,Politics,1
"MPs' murder sentence concern
 
 Murder sentences should not be reduced automatically simply because of a guilty plea, says a new MPs' report.
 
 The influential Commons home affairs committee was responding to sentencing guidelines issued this summer. The MPs also call for tougher sentences for crimes committed under the influence of drink or drugs. They say the influence of drugs and alcohol should be introduced as an aggravating factor when judges and magistrates sentence offenders. Committee chairman John Denham said drugs of alcohol were sometimes used as an excuse.
 
 ""The committee believes that these arguments should be rejected by sentencers and that being under their influence should instead be an aggravating factor."" At present judges, when sentencing murderers to the mandatory life sentence, can reduce the tariff - the minimum term they must serve - if the defendant pleads guilty. But although they are spared the ordeal of a trial many murder victims' relatives are unhappy. In July this year Amanda Champion's killer, James Ford, pleaded guilty to her murder and was jailed for at least 15 years - it would have been longer had he denied the charge.
 
 Amanda's uncle, Lewis Champion, told the BBC News website Ford did not deserve any credit for his plea, saying: ""Nothing at all is worth taking five years off a murder sentence."" MPs criticised Home Secretary David Blunkett last year for introducing last-minute rules allowing reduced sentences for murderers who pleaded guilty.
 
 The measures passed into law virtually unnoticed after Mr Blunkett introduced them at a late stage of the Criminal Justice Bill.
 
 As a result, says the committee, the government may need to re-legislate to ""remove ambiguity"" over how murderers should be sentenced. It is also calling on the senior judge in England and Wales, Lord Woolf, to abandon draft guidelines he proposed in September to reduce sentences of murderers who plead guilty. The committee said the plans had not reflected the ""public disquiet"" expressed over the possibility of significantly reduced prison terms for murderers. Lord Woolf's Sentencing Guidelines Council (SGC) caused further controversy by suggesting a one third discount off sentences for early guilty pleas in all types of crime. As a result murderers who face a 15-year tariff could get five years knocked off if they give themselves up to the police.
 
 Mr Denham believes the SGC should reconsider its proposals to reflect Parliament's wish that murder should be treated as a separate and especially grave category of offence. He said: ""We want to see sentencers advised that in the case of murder, reduction in sentence for a guilty plea should not normally be granted in addition to reductions for other mitigating circumstances."" But a spokesman for the Home Office defended the proposals. He said: ""By making express provision for murder tariffs in the Criminal Justice Act, Parliament sent a clear signal that it expects murder to be treated differently to other offences. ""We stand by the provisions in the Act that cover guilty plea discounts, which have potential benefits for victims and witnesses of avoiding the trauma of a trial.""
 
 Shadow home secretary David Davis echoed criticisms of the way Mr Blunkett introduced the murder tariff rules. ""There is genuine concern about potential reductions in murder sentences - such action sends out the wrong signals to violent criminals and completely undermines the government's claim to be tough on crime,"" he said. But Liberal Democrat spokesman Mark Oaten warned the MPs' committee that binding judges too much might look like political interference. ""The danger of having a prescriptive approach is that whilst every murder is awful, it is also different,"" he told BBC News.
",0,Politics,1
"Child access law shake-up planned
 
 Parents who refuse to allow former partners contact with their children could be electronically tagged under plans being considered by ministers.
 
 Curfews and community service orders were other options which could be used if court orders to allow parental access were defied, Lord Falconer said. The constitutional affairs secretary outlined some of the plans on Tuesday. He denied fathers' activists had forced the changes, telling the BBC ""there is a recognition that something is wrong"". Between 15,000 and 20,000 couples go to court to resolve access disputes each year, although in nine out of 10 separations there is no court intervention.
 
 Lord Falconer told BBC Radio 4's Today programme he hoped voluntary mediation could help solve disputes before they reached court. But he opposed compulsory mediation, saying that it would lead to many people taking part with the wrong attitude. Other plans include:
 
 - Parenting plans to give advice on access arrangements, based on real-life examples that have worked in the past 
  - Extending in-court conciliation - more informal hearings before contested court cases 
  - Better access to legal, emotional and practical advice by telephone and internet 
  - Legal aid changes to give incentives for early resolution of disputes.
 
 Judges can already jail parents who breach contact orders but that was a ""nuclear option"" which was rarely used as it was not seen as being in the child's interests, a spokesman said. The aim of the new legislation was to provide a ""medium range"" of penalties, such as fines, community service orders, compulsory anger management or parenting classes or curfews.
 
 Failure to comply with these measures could result in offenders being electronically tagged. On the possibility of tagging uncooperative parents, Lord Falconer said: ""Tagging may be going too far, but let's have a debate about that."" Full details of the new powers will not be revealed until a bill is published ""in the next two weeks,"" a spokesman said.
 
 The government's proposals have met with disapproval from fathers' rights groups. John Ison, from the controversial group Fathers 4 Justice, said: ""It is very disappointing. What we have got is a cynical case of recycling existing legislation."" Jim Parton, from Families Need Fathers, said the new proposals ""lacked compulsion"".
 
 ""We would like to see couples develop a plan and then have it as a source of a court order - then you know where you stand, you know what the minimum access is. ""Otherwise, you see people make agreements which then fall apart."" Mr Parton said he had been told by Children's Minister Margaret Hodge there was not enough time to pass the bill through parliament before the general election, which is likely to take place in May.
 
 The Conservatives have called for an equal split between parents on access to be made law. Theresa May, shadow secretary for the family, told BBC Radio 4's Today programme that the government's plans were ""inadequate"" and were ""papering over the cracks of the current system"". She said a Conservative government would bring a ""radical reform"" of the family courts, as well as enforcing a ""legal presumption of co-parenting and compulsory mediation"". ""We want to make courts the last resort, rather than the first resort,"" she added. The government says children cannot simply be divided up ""like property"" when a marriage collapses. The Liberal Democrats have argued for flexibility in deciding access rules, rather than having ""rigid targets"".
",0,Politics,1
"'No UK apology' for colonial past
 
 The days of Britain having to apologise for its colonial past are over, Gordon Brown has said.
 
 The chancellor, speaking during a week-long tour of Africa, said it was time to talk about enduring British values of liberty and tolerance. Mr Brown has signed a debt relief deal with Tanzania which could cost the UK Â£1 billion. South African president Thabo Mbeki has attacked British imperialists, saying they treated Africans like savages. Mr Brown said that missionairies had come to Africa because of their sense of duty. He added that the history of internationalism and enterprise had given Britain a greater global reach than any other country. BBC political correspondent Mark Mardell said Britishness had long been a theme of the chancellor's but ""never before has he been so outspoken in defending Britain's past history"".
 
 The UK has pledged to pay 10% of the developing world's foreign debt bill in an attempt to fight poverty. On top of the relief deal with Tanzania Mr Brown said the UK would make similar offers to 70 poorer nations around the world. Under the plan - which could cost the UK Â£1bn - countries must spend the cash saved on health, education and welfare. ""We make this offer unilaterally but we are now asking other countries to join us,"" the chancellor said. Mr Brown, on a week-long tour of Africa, spent two days in Tanzania before heading on Friday evening to Mozambique, a country where more than half of the 17-million population lives below the poverty line.
 
 There he is expected to strike a similar debt relief pact. The chancellor said he hoped other G8 and European countries would follow suit. The UK has already cancelled its bilateral debts - money the UK alone is owed - with the world's poorest nations including Tanzania. Former international development secretary Clare Short questioned the effectiveness of debt relief as a means of tackling poverty.
",0,Politics,1
"'Super union' merger plan touted
 
 Two of Britain's big trade unions could merge to form a ""super union"" of two million members.
 
 The move by Amicus and the Transport and General Workers Union (TGWU) would be a seen as a bid to carry more weight with ministers and employers. Amicus has 1.2 million members and the TGWU has 800,000. Any merger would have to be approved by the unions' executives and their membership. It is understood meetings will be held on Wednesday about the proposal. Along with the GMB and Unison, the TGWU and Amicus worked closely together in the last year to hammer out a 56-point deal with Labour's leadership over equality at work, holidays and pensions - the Warwick Agreement. Both unions are remaining tight-lipped about the merger rumours, but one insider pointed out to the BBC News website that ""nobody is denying suggestions a merger could be on the agenda"" when the two unions' executives hold their meetings on Wednesday. Amicus's executive was due to meet in any case although the TGWU is holding specially scheduled talks.
",0,Politics,1
"New UKIP defection to 'Veritas'
 
 The UK Independence Party has lost one of its two London Assembly members to Robert Kilroy-Silk's new political party, expected to launch on Wednesday.
 
 Damian Hockney said ex-chatshow host Mr Kilroy-Silk would ""deliver better"" as the leader of a eurosceptic party. He said Mr Kilroy-Silk had made him deputy party leader of Veritas, Latin for truth. Sources close to Mr Hockney said around eight other members of London UKIP were also planning to jump ship.
 
 Details of the coming week's events were hammered out at a meeting at Mr Kilroy-Silk's Buckinghamshire home on Sunday, the BBC News Website was told. The news came after UKIP suspended a candidate for allegedly suggesting the criminally insane should be killed. John Houston, 54, was due to stand in the East Kilbride seat in Lanarkshire at the next election. A spokesman for UKIP called on Mr Hockney to quit the London Assembly. UKIP asserts that Mr Hockney ""has a moral obligation, if not a legal one"" to stand down. Mr Hockney meanwhile told the BBC: ""I believe that Robert Kilroy-Silk can deliver better as a leader of a eurosceptic party than the current leadership of the UK Independence Party.""
 
 On the suspension of Mr Houston, UKIP said those who selected him knew nothing of his views. Mr Houston is alleged to have said that the organs of the criminally insane should be ""made available to law-abiding members of the community"" and proposed the legalisation of drugs and the sex trade.
 
 The document reportedly said: ""We're looking for the resurrection of the British Empire. ""The problems for the human race - environmental and others - can only be dealt with on a global scale, and that calls for a radical alliance of the English-speaking nations, which they are uniquely able to do."" UKIP spokesman Mark Croucher said the main issue would be that Mr Houston's reported views had been presented as UKIP policy, which they were not.
",0,Politics,1
